customer_id,plan_type,country,company_size,days_active_last_30,last_login_days_ago,features_used,team_members_added,support_tickets,billing_issues,subscription_age_months,emails_opened_last_30,training_completed,monthly_fee,signup_date,churned
CUST-903,Free,Germany,Small,22,12,2,9,0,1,3,11,1,0,2024-06-25,0
CUST-904,Starter,UK,Small,29,23,8,10,0,0,33,7,1,29,2025-11-04,0
CUST-905,Starter,UK,Small,13,10,3,1,4,0,21,13,0,29,2025-07-04,0
CUST-906,Pro,US,Small,0,26,7,14,2,0,20,11,0,79,2025-06-21,1
CUST-907,Pro,Canada,Small,6,21,1,6,0,0,1,13,1,79,2025-09-15,1
CUST-908,Starter,UK,Large,7,14,6,8,2,0,17,3,1,29,2025-04-17,0
CUST-909,Starter,Canada,Small,17,9,9,4,2,0,29,9,1,29,2025-07-16,0
CUST-910,Starter,Nigeria,Medium,8,8,3,6,1,0,8,6,1,29,2025-01-22,0
CUST-911,Starter,Germany,Small,0,26,7,19,3,0,26,9,1,29,2024-04-07,0
CUST-912,Starter,Canada,Small,28,27,6,1,4,0,28,1,1,29,2025-02-14,0
CUST-913,Pro,Germany,Small,21,8,8,2,2,0,34,14,0,79,2025-01-09,0
CUST-914,Starter,Canada,Large,16,19,3,1,4,1,26,5,0,29,2024-06-18,0
CUST-915,Starter,Nigeria,Small,18,27,3,20,1,0,13,5,1,29,2024-02-25,0
CUST-916,Starter,UK,Small,26,0,4,18,0,0,13,6,1,29,2024-11-20,0
CUST-917,Starter,Nigeria,Small,5,16,3,3,5,0,25,11,1,29,2025-10-19,0
CUST-918,Enterprise,UK,Small,2,30,9,19,2,0,23,0,0,249,2024-09-16,1
CUST-919,Pro,UK,Small,23,11,4,6,3,1,22,13,1,79,2025-10-02,0
CUST-920,Free,Germany,Medium,4,9,6,6,5,0,21,11,1,0,2025-07-15,0
CUST-921,Pro,Nigeria,Small,1,30,8,16,1,0,30,0,1,79,2024-12-05,0
CUST-922,Starter,Canada,Small,19,4,8,18,4,1,11,14,0,29,2025-02-07,0
CUST-923,Pro,Nigeria,Medium,24,29,5,15,0,0,4,1,1,79,2025-06-15,1
CUST-924,Pro,Germany,Small,3,28,5,2,4,0,33,13,0,79,2024-06-22,1
CUST-925,Starter,UK,Small,9,17,6,14,3,1,12,10,1,29,2025-06-21,0
CUST-926,Free,Germany,Small,9,14,10,13,2,0,9,1,1,0,2024-06-08,0
CUST-927,Starter,US,Medium,23,5,7,14,3,0,32,4,1,29,2024-01-10,0
CUST-928,Starter,US,Small,20,6,10,13,4,0,11,0,1,29,2025-08-16,0
CUST-929,Pro,Canada,Small,10,16,7,6,4,0,24,10,1,79,2024-09-12,0
CUST-930,Starter,Germany,Small,26,5,4,2,5,1,7,1,1,29,2025-09-08,0
CUST-931,Free,Canada,Medium,15,7,6,16,3,0,8,15,0,0,2025-10-13,0
CUST-932,Pro,Canada,Small,25,11,7,9,3,0,33,5,1,79,2024-12-09,0
CUST-933,Enterprise,US,Medium,28,20,5,14,3,0,25,2,1,249,2025-06-19,0
CUST-934,Starter,Canada,Medium,28,13,5,5,0,0,1,3,0,29,2025-01-07,0
CUST-935,Free,US,Medium,29,11,2,16,4,0,3,0,1,0,2025-03-10,1
CUST-936,Starter,UK,Small,30,22,7,16,1,0,28,4,0,29,2024-02-15,0
CUST-937,Free,Germany,Small,16,9,6,13,0,0,33,3,0,0,2024-02-24,0
CUST-938,Enterprise,Canada,Small,15,21,1,17,0,1,1,7,1,249,2024-03-18,1
CUST-939,Free,US,Small,6,19,4,4,0,0,27,2,1,0,2025-05-05,0
CUST-940,Starter,Nigeria,Small,15,14,3,7,5,0,35,9,1,29,2025-11-01,0
CUST-941,Starter,Canada,Medium,2,30,3,6,1,0,10,0,1,29,2024-09-28,1
CUST-942,Starter,UK,Small,25,6,7,3,3,0,12,13,1,29,2025-10-21,0
CUST-943,Pro,UK,Small,15,25,10,17,5,0,10,12,0,79,2025-07-03,0
CUST-944,Pro,Nigeria,Medium,7,8,4,4,4,0,34,9,0,79,2024-04-20,1
CUST-945,Free,US,Medium,29,9,8,15,2,1,24,4,1,0,2024-01-15,1
CUST-946,Free,Canada,Small,11,9,9,13,5,1,28,13,1,0,2024-03-18,0
CUST-947,Free,US,Medium,2,15,3,18,2,0,22,14,1,0,2025-05-15,1
CUST-948,Enterprise,UK,Small,16,28,5,13,4,0,16,0,1,249,2025-08-10,1
CUST-949,Pro,US,Medium,20,6,4,8,1,0,13,10,0,79,2025-02-21,0
CUST-950,Starter,UK,Medium,17,27,10,5,2,0,36,4,1,29,2024-10-01,0
CUST-951,Pro,US,Medium,10,29,6,16,0,0,36,8,1,79,2025-05-08,0
CUST-952,Pro,Nigeria,Medium,3,4,10,18,5,0,23,4,1,79,2024-07-15,0
CUST-953,Free,Germany,Small,15,22,4,11,2,0,14,1,0,0,2025-01-10,0
CUST-954,Enterprise,Nigeria,Small,16,2,8,3,4,0,32,12,1,249,2024-03-03,0
CUST-955,Starter,Nigeria,Medium,8,17,3,15,0,0,3,14,0,29,2024-12-26,0
CUST-956,Starter,Germany,Small,5,10,5,10,2,0,27,1,1,29,2025-06-27,1
CUST-957,Starter,Germany,Large,23,14,1,3,4,0,19,9,0,29,2024-04-19,0
CUST-958,Free,Canada,Small,26,20,6,16,1,1,22,8,1,0,2025-11-07,0
CUST-959,Free,Canada,Small,19,19,5,7,4,1,1,11,1,0,2024-07-12,0
CUST-960,Pro,Nigeria,Small,24,4,8,13,1,0,5,13,1,79,2025-06-02,0
CUST-961,Free,Nigeria,Small,1,23,9,1,0,0,33,4,1,0,2025-10-12,0
CUST-962,Pro,UK,Medium,8,11,8,10,4,0,19,10,0,79,2025-04-03,1
CUST-963,Free,UK,Medium,27,3,8,10,3,0,36,7,1,0,2024-10-27,0
CUST-964,Starter,Canada,Medium,20,14,3,5,5,0,6,9,1,29,2025-07-21,0
CUST-965,Starter,Canada,Medium,28,8,4,20,3,0,15,3,1,29,2025-11-02,0
CUST-966,Starter,UK,Large,5,6,4,20,3,0,36,1,1,29,2025-05-10,0
CUST-967,Pro,UK,Medium,2,9,5,13,3,0,33,3,1,79,2024-05-28,0
CUST-968,Starter,US,Small,19,28,9,9,5,0,24,11,1,29,2025-04-05,0
CUST-969,Starter,US,Medium,5,27,9,7,3,1,27,10,1,29,2024-05-18,1
CUST-970,Starter,UK,Small,6,22,10,6,1,0,11,3,1,29,2024-10-18,0
CUST-971,Pro,US,Small,0,30,1,7,4,0,23,10,0,79,2024-11-30,1
CUST-972,Enterprise,Germany,Medium,22,12,8,7,0,0,33,8,0,249,2025-11-29,0
CUST-973,Pro,Canada,Small,0,28,1,1,3,0,29,9,0,79,2024-07-02,1
CUST-974,Free,Canada,Small,4,7,2,15,3,0,31,10,0,0,2024-11-02,1
CUST-975,Free,UK,Small,5,11,7,8,0,0,1,5,1,0,2024-09-18,0
CUST-976,Starter,Nigeria,Small,12,21,8,12,0,0,34,14,0,29,2024-11-05,0
CUST-977,Starter,UK,Large,1,23,1,11,3,0,18,9,0,29,2024-12-09,1
CUST-978,Free,US,Small,14,18,3,16,1,0,18,14,1,0,2025-02-27,0
CUST-979,Starter,Nigeria,Small,14,25,7,1,0,0,6,5,1,29,2025-10-18,0
CUST-980,Starter,US,Small,12,25,9,12,4,0,1,4,1,29,2025-05-28,1
CUST-981,Starter,Germany,Small,25,29,8,0,4,0,30,5,1,29,2025-06-07,0
CUST-982,Pro,US,Large,24,0,8,18,1,0,4,0,0,79,2024-09-17,0
CUST-983,Free,Germany,Small,13,15,9,10,5,0,32,12,0,0,2024-12-27,0
CUST-984,Free,Germany,Small,25,21,10,4,2,0,10,4,0,0,2024-06-17,0
CUST-985,Pro,US,Medium,21,16,3,0,1,0,5,11,1,79,2025-10-21,1
CUST-986,Starter,US,Large,6,24,8,19,3,1,9,5,1,29,2024-07-18,0
CUST-987,Pro,Germany,Medium,13,29,1,12,2,1,5,7,0,79,2025-01-19,1
CUST-988,Starter,Nigeria,Medium,30,17,8,7,3,0,11,3,0,29,2024-11-07,0
CUST-989,Free,Germany,Small,25,10,7,5,4,1,35,13,1,0,2025-08-04,0
CUST-990,Pro,Canada,Small,30,17,8,16,0,0,27,4,0,79,2024-11-07,0
CUST-991,Pro,Germany,Small,23,6,1,11,3,1,4,15,1,79,2025-07-19,0
CUST-992,Pro,Nigeria,Large,26,17,6,0,4,0,10,3,1,79,2025-01-29,1
CUST-993,Starter,Canada,Small,30,25,7,2,1,0,33,6,1,29,2024-12-16,0
CUST-994,Starter,UK,Small,28,7,5,13,3,0,8,9,1,29,2024-01-28,0
CUST-995,Starter,UK,Small,9,5,5,7,4,0,24,15,1,29,2025-09-23,0
CUST-996,Free,Nigeria,Small,16,29,7,10,0,0,33,5,1,0,2024-05-12,0
CUST-997,Enterprise,Germany,Small,13,6,3,13,3,1,19,13,1,249,2025-01-14,0
CUST-998,Free,US,Large,7,22,6,7,5,0,2,3,1,0,2025-08-24,0
CUST-999,Enterprise,Nigeria,Small,3,21,7,2,4,0,11,5,1,249,2025-06-11,0
CUST-1000,Starter,Canada,Medium,25,9,1,6,3,0,35,12,1,29,2024-10-13,0
CUST-1001,Free,Canada,Medium,15,10,2,18,0,0,17,3,1,0,2024-10-10,0
CUST-1002,Starter,UK,Small,23,24,4,3,3,0,3,11,0,29,2025-10-10,0
CUST-1003,Pro,Canada,Small,12,12,8,15,3,0,22,7,0,79,2024-08-14,0
CUST-1004,Pro,Nigeria,Small,30,8,10,12,5,0,35,10,1,79,2025-03-02,0
CUST-1005,Pro,Canada,Small,21,30,6,19,4,0,21,14,1,79,2024-01-27,0
CUST-1006,Pro,Nigeria,Medium,26,6,1,18,2,0,25,14,1,79,2024-11-27,0
CUST-1007,Pro,US,Small,24,8,10,4,3,0,2,2,0,79,2024-04-26,0
CUST-1008,Pro,UK,Small,26,12,5,4,2,0,1,7,0,79,2024-03-29,0
CUST-1009,Free,Canada,Small,19,25,7,19,1,1,7,12,1,0,2025-09-10,0
CUST-1010,Starter,Nigeria,Large,17,2,6,3,3,0,20,1,0,29,2024-05-01,1
CUST-1011,Free,Germany,Medium,13,2,9,1,2,0,6,5,0,0,2024-02-02,0
CUST-1012,Enterprise,UK,Medium,17,0,8,12,1,0,36,7,0,249,2025-08-25,0
CUST-1013,Enterprise,US,Medium,4,20,4,15,5,0,21,0,0,249,2025-11-26,1
CUST-1014,Free,Nigeria,Small,25,30,5,1,4,0,35,5,1,0,2025-02-01,1
CUST-1015,Pro,US,Medium,8,19,7,18,3,0,36,8,1,79,2025-06-08,0
CUST-1016,Enterprise,US,Small,27,1,8,16,4,0,8,15,1,249,2024-01-24,0
CUST-1017,Free,Canada,Medium,2,24,5,4,1,0,4,14,1,0,2024-11-20,1
CUST-1018,Starter,Canada,Medium,7,2,9,17,4,0,16,12,0,29,2024-02-03,0
CUST-1019,Enterprise,Nigeria,Small,19,14,10,20,4,0,3,9,0,249,2024-09-03,0
CUST-1020,Free,Germany,Medium,21,23,4,17,0,0,7,9,1,0,2024-01-19,0
CUST-1021,Pro,Nigeria,Large,9,5,4,7,1,0,2,1,1,79,2024-01-30,0
CUST-1022,Starter,Germany,Small,21,29,8,14,4,0,1,10,0,29,2024-02-18,0
CUST-1023,Enterprise,US,Medium,18,12,1,12,2,0,1,12,0,249,2024-06-28,0
CUST-1024,Enterprise,UK,Small,29,20,8,12,1,0,7,0,0,249,2025-01-04,0
CUST-1025,Enterprise,Nigeria,Medium,20,0,5,15,0,0,24,1,1,249,2025-01-29,0
CUST-1026,Starter,Nigeria,Small,27,19,1,19,3,0,5,4,0,29,2025-08-12,1
CUST-1027,Pro,Germany,Small,2,18,4,12,5,0,21,5,1,79,2025-05-10,1
CUST-1028,Pro,US,Large,10,0,2,19,4,0,28,0,0,79,2025-03-06,0
CUST-1029,Starter,US,Large,30,27,4,1,2,0,18,6,1,29,2024-07-25,0
CUST-1030,Pro,Germany,Medium,10,30,8,2,0,0,24,10,1,79,2024-02-04,0
CUST-1031,Free,US,Small,30,20,5,14,1,0,32,3,1,0,2025-08-05,1
CUST-1032,Starter,Canada,Large,16,21,1,18,5,0,33,15,0,29,2025-02-16,0
CUST-1033,Free,UK,Small,15,1,7,12,5,0,10,15,0,0,2024-12-29,0
CUST-1034,Free,Nigeria,Large,6,14,1,4,4,0,9,8,1,0,2024-11-05,1
CUST-1035,Free,UK,Small,3,13,9,5,0,0,33,14,1,0,2024-10-05,0
CUST-1036,Pro,Nigeria,Small,29,18,3,13,0,0,33,14,1,79,2024-05-31,0
CUST-1037,Starter,Canada,Medium,22,10,3,3,2,0,7,14,1,29,2024-08-14,0
CUST-1038,Pro,US,Small,18,29,6,18,3,1,4,5,0,79,2024-08-30,0
CUST-1039,Free,Germany,Small,11,14,10,6,3,1,28,8,1,0,2024-01-10,1
CUST-1040,Starter,Canada,Small,14,5,6,3,3,1,23,0,0,29,2025-01-26,1
CUST-1041,Starter,UK,Small,30,19,6,1,5,0,32,3,0,29,2024-02-17,1
CUST-1042,Pro,Germany,Small,10,8,1,6,5,0,16,1,1,79,2025-09-15,0
CUST-1043,Starter,US,Small,4,4,5,2,1,0,10,5,1,29,2024-07-22,1
CUST-1044,Pro,Canada,Small,4,19,6,14,5,0,14,14,1,79,2024-06-05,0
CUST-1045,Pro,Germany,Small,14,1,8,0,5,0,36,3,1,79,2024-01-26,0
CUST-1046,Pro,Canada,Medium,28,5,1,1,0,0,34,8,1,79,2025-02-24,0
CUST-1047,Free,Canada,Small,17,25,5,9,1,1,24,13,0,0,2025-11-08,1
CUST-1048,Free,US,Large,10,17,3,15,0,0,18,2,1,0,2024-09-20,0
CUST-1049,Pro,Nigeria,Large,25,27,2,14,2,0,16,0,1,79,2025-06-12,0
CUST-1050,Free,Germany,Small,11,28,8,14,2,0,25,10,1,0,2025-08-10,1
CUST-1051,Pro,US,Medium,1,22,7,13,1,0,8,12,1,79,2025-04-14,0
CUST-1052,Starter,Canada,Medium,19,18,10,13,1,0,24,10,1,29,2024-09-10,0
CUST-1053,Enterprise,US,Large,14,8,7,5,5,0,20,0,1,249,2025-06-29,0
CUST-1054,Pro,Nigeria,Medium,19,26,5,13,2,0,30,11,0,79,2024-05-26,0
CUST-1055,Enterprise,Germany,Small,3,20,9,16,4,0,20,8,1,249,2024-11-21,0
CUST-1056,Starter,Nigeria,Medium,21,23,5,17,3,1,18,8,0,29,2024-12-03,1
CUST-1057,Pro,UK,Medium,17,26,2,19,5,0,4,4,0,79,2024-04-27,1
CUST-1058,Starter,Germany,Medium,5,5,3,18,3,0,36,14,0,29,2024-06-13,1
CUST-1059,Starter,Nigeria,Small,22,13,4,16,2,0,6,1,0,29,2025-07-03,0
CUST-1060,Pro,Canada,Large,26,27,5,15,3,1,3,8,0,79,2025-10-10,0
CUST-1061,Pro,Germany,Large,25,25,3,7,4,0,18,12,0,79,2024-07-16,0
CUST-1062,Enterprise,Germany,Small,18,23,7,6,4,0,18,11,1,249,2025-01-08,0
CUST-1063,Pro,US,Small,10,28,5,19,0,0,23,12,1,79,2025-07-31,1
CUST-1064,Starter,Canada,Small,27,12,5,11,1,1,35,7,0,29,2025-08-14,1
CUST-1065,Starter,UK,Medium,23,10,6,8,3,0,6,12,0,29,2025-07-17,0
CUST-1066,Pro,Nigeria,Medium,1,11,7,13,4,0,26,10,1,79,2024-05-08,0
CUST-1067,Free,US,Medium,26,18,10,19,1,0,21,9,0,0,2025-02-17,0
CUST-1068,Free,Nigeria,Small,7,18,10,0,1,0,24,9,0,0,2025-01-14,0
CUST-1069,Starter,UK,Medium,28,20,8,9,0,0,15,5,0,29,2024-01-01,0
CUST-1070,Starter,UK,Small,10,26,9,16,1,0,27,6,0,29,2024-06-15,1
CUST-1071,Starter,Germany,Small,4,25,4,16,1,0,32,11,1,29,2024-01-16,0
CUST-1072,Free,UK,Medium,17,18,5,16,5,1,12,5,1,0,2025-10-18,1
CUST-1073,Free,Nigeria,Large,22,23,5,3,2,0,5,14,1,0,2024-04-21,0
CUST-1074,Free,Canada,Large,29,25,8,16,0,1,7,14,0,0,2025-01-02,0
CUST-1075,Enterprise,Canada,Large,17,12,9,17,0,0,22,4,1,249,2024-04-11,0
CUST-1076,Starter,Germany,Small,13,27,7,19,3,0,27,3,1,29,2025-08-16,0
CUST-1077,Starter,Nigeria,Small,21,13,5,1,1,0,15,6,0,29,2025-02-09,0
CUST-1078,Pro,Nigeria,Medium,9,23,3,7,3,0,35,3,0,79,2025-05-21,0
CUST-1079,Free,UK,Large,2,17,1,12,5,0,26,9,0,0,2025-09-02,0
CUST-1080,Enterprise,Nigeria,Small,8,11,9,19,4,0,23,9,1,249,2025-11-01,0
CUST-1081,Pro,US,Small,2,3,5,14,1,0,13,9,0,79,2024-02-09,1
CUST-1082,Free,UK,Small,10,9,9,19,4,0,26,8,1,0,2025-10-28,0
CUST-1083,Starter,US,Medium,30,28,10,8,2,0,3,4,0,29,2025-07-01,1
CUST-1084,Pro,Germany,Small,11,16,4,2,5,0,29,7,0,79,2025-01-15,1
CUST-1085,Enterprise,Canada,Small,11,3,5,2,1,0,2,11,0,249,2025-05-30,0
CUST-1086,Starter,Germany,Small,2,11,4,1,3,1,28,12,0,29,2025-05-11,0
CUST-1087,Pro,Canada,Small,20,12,2,0,3,0,23,14,0,79,2024-10-07,0
CUST-1088,Free,Germany,Large,6,28,1,13,1,0,36,11,1,0,2024-12-16,0
CUST-1089,Enterprise,Nigeria,Small,13,26,8,16,3,1,6,11,1,249,2024-11-29,0
CUST-1090,Free,US,Medium,23,28,4,12,1,1,11,5,1,0,2025-06-07,0
CUST-1091,Enterprise,Canada,Medium,27,3,5,18,0,0,34,3,1,249,2024-10-09,0
CUST-1092,Pro,UK,Large,10,9,6,14,3,0,17,11,1,79,2024-11-14,0
CUST-1093,Pro,US,Small,6,24,8,13,1,0,3,2,1,79,2025-02-17,0
CUST-1094,Starter,UK,Large,24,30,8,1,1,0,34,15,1,29,2025-08-16,0
CUST-1095,Free,US,Medium,20,2,7,6,3,0,22,10,0,0,2024-01-14,0
CUST-1096,Free,US,Large,9,14,4,16,0,0,29,5,0,0,2024-02-25,0
CUST-1097,Free,Germany,Large,10,1,6,17,3,0,29,0,1,0,2025-02-06,0
CUST-1098,Free,Canada,Small,14,24,4,5,1,0,5,1,1,0,2024-12-07,1
CUST-1099,Pro,Canada,Small,18,24,7,20,0,0,10,6,1,79,2024-07-17,0
CUST-1100,Starter,US,Small,15,16,1,7,4,0,10,14,0,29,2025-11-08,1
CUST-1101,Free,Nigeria,Small,21,5,5,1,2,0,9,15,1,0,2024-10-18,0
CUST-1102,Enterprise,Nigeria,Small,20,25,10,0,3,0,21,3,1,249,2025-10-19,0
CUST-1103,Pro,UK,Small,27,7,10,15,5,0,13,4,0,79,2025-03-16,0
CUST-1104,Enterprise,UK,Small,19,2,4,6,1,0,10,14,1,249,2024-03-18,0
CUST-1105,Enterprise,Germany,Small,11,26,7,10,0,0,11,10,1,249,2024-04-21,0
CUST-1106,Free,US,Small,17,24,9,14,0,0,4,9,0,0,2025-06-18,1
CUST-1107,Starter,UK,Small,22,17,5,12,4,0,31,0,1,29,2025-01-09,0
CUST-1108,Pro,UK,Small,12,21,4,1,3,0,34,1,1,79,2024-04-25,0
CUST-1109,Pro,US,Small,4,0,9,13,5,0,35,3,1,79,2024-05-21,0
CUST-1110,Free,Germany,Small,3,28,5,5,0,0,33,7,1,0,2024-07-15,0
CUST-1111,Pro,UK,Small,27,15,9,8,4,0,8,9,1,79,2025-06-23,0
CUST-1112,Free,Germany,Large,13,6,8,6,1,0,32,3,0,0,2024-10-25,0
CUST-1113,Free,Canada,Small,7,2,4,17,4,0,33,13,0,0,2024-03-16,0
CUST-1114,Starter,Germany,Small,8,22,7,8,3,0,8,2,0,29,2025-06-13,0
CUST-1115,Starter,Nigeria,Small,24,3,5,3,4,0,14,2,1,29,2024-04-09,0
CUST-1116,Starter,Nigeria,Medium,18,8,10,8,0,1,34,11,0,29,2025-04-23,0
CUST-1117,Free,Germany,Large,2,4,4,3,0,0,8,4,1,0,2025-04-12,1
CUST-1118,Pro,Nigeria,Large,4,18,5,11,2,0,7,2,0,79,2025-09-27,0
CUST-1119,Starter,Canada,Medium,20,14,5,3,4,1,13,7,0,29,2024-10-18,0
CUST-1120,Free,US,Small,25,7,9,19,1,1,21,4,0,0,2024-05-04,0
CUST-1121,Pro,Nigeria,Small,17,5,9,13,5,0,32,11,0,79,2025-06-02,0
CUST-1122,Enterprise,Nigeria,Small,0,17,6,6,5,0,11,13,1,249,2024-01-23,0
CUST-1123,Pro,Germany,Large,7,18,4,12,3,0,14,11,1,79,2024-06-10,0
CUST-1124,Pro,Canada,Medium,18,23,2,7,2,0,11,13,1,79,2025-09-20,1
CUST-1125,Pro,US,Medium,16,14,3,4,4,0,2,6,1,79,2025-05-20,0
CUST-1126,Starter,Germany,Small,16,25,2,11,1,0,34,10,1,29,2024-01-21,1
CUST-1127,Free,Germany,Medium,10,6,5,12,2,0,17,7,1,0,2025-04-08,0
CUST-1128,Starter,Canada,Small,30,9,6,19,0,0,14,4,1,29,2025-04-27,0
CUST-1129,Starter,US,Small,1,5,5,13,3,0,25,7,1,29,2025-05-16,0
CUST-1130,Starter,Canada,Small,5,13,2,17,4,1,27,11,0,29,2024-11-04,0
CUST-1131,Pro,US,Medium,21,16,5,19,5,0,8,14,1,79,2025-08-18,0
CUST-1132,Starter,Canada,Small,13,8,9,3,1,0,17,2,1,29,2025-07-06,0
CUST-1133,Free,Germany,Large,2,18,4,20,0,0,5,15,0,0,2024-07-21,1
CUST-1134,Free,Germany,Small,11,29,10,17,2,0,12,14,1,0,2025-02-19,0
CUST-1135,Pro,UK,Medium,3,4,2,6,3,0,18,13,1,79,2025-10-01,1
CUST-1136,Free,Nigeria,Small,11,22,3,14,2,1,26,11,1,0,2024-05-21,0
CUST-1137,Pro,Canada,Small,12,30,3,20,5,1,31,6,1,79,2025-09-06,1
CUST-1138,Starter,UK,Medium,1,6,9,5,2,0,6,7,0,29,2024-04-16,0
CUST-1139,Starter,Nigeria,Medium,1,18,4,15,1,0,15,6,1,29,2025-06-12,1
CUST-1140,Starter,Canada,Medium,14,30,1,19,0,0,26,13,1,29,2025-06-20,1
CUST-1141,Pro,US,Large,22,19,1,7,4,0,12,1,1,79,2025-07-29,1
CUST-1142,Starter,Nigeria,Medium,28,25,7,20,1,0,14,7,1,29,2025-11-18,0
CUST-1143,Pro,Germany,Small,16,6,7,15,5,0,1,5,1,79,2024-10-17,0
CUST-1144,Starter,UK,Medium,6,23,2,15,3,0,17,9,0,29,2024-11-06,0
CUST-1145,Starter,Nigeria,Small,29,1,9,2,5,0,33,2,0,29,2025-10-29,0
CUST-1146,Pro,Nigeria,Small,27,24,9,16,5,0,29,3,1,79,2025-01-19,0
CUST-1147,Pro,Germany,Small,13,22,5,8,2,1,31,6,1,79,2024-02-22,0
CUST-1148,Pro,Canada,Medium,11,15,3,2,3,0,8,2,1,79,2025-08-07,0
CUST-1149,Pro,US,Medium,29,12,3,19,1,0,30,0,1,79,2024-07-01,0
CUST-1150,Pro,Germany,Small,16,7,3,6,5,0,13,5,1,79,2025-01-03,0
CUST-1151,Pro,US,Medium,13,5,6,17,1,0,16,2,0,79,2024-01-13,0
CUST-1152,Pro,Canada,Large,5,5,4,11,4,0,2,10,1,79,2025-07-12,1
CUST-1153,Pro,Nigeria,Small,18,8,8,18,2,0,18,14,1,79,2024-06-08,0
CUST-1154,Pro,US,Small,23,3,5,15,1,0,35,9,0,79,2024-10-10,1
CUST-1155,Pro,UK,Medium,5,26,1,16,3,0,19,5,0,79,2025-07-18,1
CUST-1156,Pro,UK,Small,26,10,9,19,5,0,13,9,1,79,2024-10-13,0
CUST-1157,Free,Germany,Medium,17,4,1,14,4,0,4,11,1,0,2024-01-08,0
CUST-1158,Pro,Canada,Small,23,24,6,0,3,1,19,2,0,79,2024-03-12,1
CUST-1159,Pro,Germany,Small,4,16,1,1,2,1,25,5,0,79,2024-04-07,1
CUST-1160,Free,Germany,Medium,23,19,3,7,4,0,31,10,0,0,2024-03-27,1
CUST-1161,Pro,Germany,Medium,23,6,10,1,4,0,36,3,0,79,2024-04-10,0
CUST-1162,Free,UK,Medium,5,26,5,18,4,0,4,12,1,0,2024-10-07,1
CUST-1163,Starter,UK,Large,1,14,10,8,5,0,7,3,1,29,2024-10-15,0
CUST-1164,Pro,Germany,Medium,7,24,7,8,0,0,16,9,1,79,2024-07-14,0
CUST-1165,Free,UK,Medium,14,14,10,12,4,0,5,9,1,0,2025-01-25,0
CUST-1166,Pro,Canada,Small,14,13,8,5,3,0,23,15,1,79,2025-08-31,0
CUST-1167,Pro,Germany,Small,10,12,9,14,3,0,36,10,1,79,2025-03-25,0
CUST-1168,Starter,UK,Small,21,10,6,18,2,0,32,1,1,29,2025-01-02,0
CUST-1169,Free,US,Medium,21,27,9,20,1,1,24,13,1,0,2025-03-05,0
CUST-1170,Starter,Germany,Small,23,12,8,14,1,0,25,3,1,29,2024-04-05,0
CUST-1171,Pro,Germany,Medium,0,25,9,17,0,0,28,10,1,79,2024-09-17,0
CUST-1172,Enterprise,Canada,Small,17,21,10,6,5,0,19,11,1,249,2025-05-26,0
CUST-1173,Pro,Nigeria,Medium,11,27,4,10,5,0,7,3,0,79,2024-04-30,1
CUST-1174,Starter,Nigeria,Large,11,23,9,7,4,0,17,10,0,29,2024-12-31,0
CUST-1175,Pro,Canada,Small,24,28,7,5,0,0,2,6,1,79,2024-11-27,0
CUST-1176,Starter,Canada,Large,10,8,5,7,2,0,16,4,1,29,2024-02-21,0
CUST-1177,Pro,Canada,Small,27,9,5,1,2,0,18,7,1,79,2025-01-30,0
CUST-1178,Free,Nigeria,Small,7,3,1,18,1,0,1,6,1,0,2024-11-13,1
CUST-1179,Pro,Canada,Large,27,16,2,15,2,0,3,9,0,79,2025-11-05,1
CUST-1180,Starter,UK,Small,6,13,10,6,4,1,21,8,1,29,2024-10-03,1
CUST-1181,Enterprise,Germany,Large,22,23,3,9,3,0,30,7,1,249,2025-08-19,0
CUST-1182,Starter,Germany,Small,20,17,8,11,2,0,11,14,0,29,2024-07-12,0
CUST-1183,Pro,US,Small,1,10,6,16,0,0,22,8,1,79,2025-11-23,0
CUST-1184,Enterprise,US,Large,10,15,10,6,4,1,25,0,1,249,2024-01-21,0
CUST-1185,Free,Germany,Small,21,0,5,7,2,0,3,9,0,0,2025-02-02,0
CUST-1186,Enterprise,UK,Large,9,28,1,6,5,0,30,12,1,249,2024-07-20,0
CUST-1187,Pro,Nigeria,Large,2,6,9,3,2,1,24,11,1,79,2025-04-10,0
CUST-1188,Free,Nigeria,Small,19,27,3,2,5,0,36,2,1,0,2024-05-30,0
CUST-1189,Starter,UK,Small,28,9,3,18,4,0,23,4,1,29,2024-06-07,0
CUST-1190,Pro,Nigeria,Small,9,8,2,14,2,0,8,8,1,79,2024-11-05,0
CUST-1191,Free,Canada,Small,27,26,4,3,5,0,4,7,1,0,2025-05-18,1
CUST-1192,Starter,Germany,Small,26,30,2,8,3,0,31,13,1,29,2024-01-26,0
CUST-1193,Starter,Germany,Small,17,27,9,12,1,0,29,9,1,29,2024-03-06,0
CUST-1194,Pro,UK,Small,13,27,10,17,4,0,36,6,1,79,2024-09-19,0
CUST-1195,Free,Nigeria,Small,17,24,7,20,5,0,13,15,1,0,2025-04-16,0
CUST-1196,Pro,US,Large,27,2,8,15,0,0,9,1,0,79,2024-06-15,0
CUST-1197,Enterprise,US,Medium,23,21,3,0,2,0,21,14,0,249,2024-06-02,0
CUST-1198,Enterprise,Nigeria,Medium,7,22,6,3,5,0,3,10,1,249,2024-12-08,0
CUST-1199,Pro,US,Small,9,13,10,17,5,0,25,5,0,79,2025-02-16,0
